DRG,ID,Name,Street,City,State,Zip,Region,TotalDischarges,AveragedCoveredCharges,AverageTotalPayments,type,lat,lon
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,12,29767.41667,5128.083333,Inpatient,33.254401,-86.814114
069 - TRANSIENT ISCHEMIA,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,31,22626.67742,4062.258065,Inpatient,33.254401,-86.814114
101 - SEIZURES W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,30,24004.8,4229.866667,Inpatient,33.254401,-86.814114
176 - PULMONARY EMBOLISM W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,17,31418.05882,6328.705882,Inpatient,33.254401,-86.814114
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,24,57383.04167,11015.83333,Inpatient,33.254401,-86.814114
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,14,47358.07143,11643.85714,Inpatient,33.254401,-86.814114
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,58,30720.51724,7750.896552,Inpatient,33.254401,-86.814114
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,45,36289.97778,6508.133333,Inpatient,33.254401,-86.814114
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,53,28158.81132,5696.471698,Inpatient,33.254401,-86.814114
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,31,18614.77419,4095.096774,Inpatient,33.254401,-86.814114
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,49,47292.57143,8581.469388,Inpatient,33.254401,-86.814114
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,73,32653.87671,5580.506849,Inpatient,33.254401,-86.814114
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,28,21053.57143,4146.678571,Inpatient,33.254401,-86.814114
202 - BRONCHITIS & ASTHMA W CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,15,20419.4,4678.6,Inpatient,33.254401,-86.814114
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,24,70794.91667,12565.25,Inpatient,33.254401,-86.814114
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,20,92473.7,17771.25,Inpatient,33.254401,-86.814114
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,13,65642.46154,11564.53846,Inpatient,33.254401,-86.814114
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,27,111867.1111,18200.7037,Inpatient,33.254401,-86.814114
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,105,80243.2381,11010.2,Inpatient,33.254401,-86.814114
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,33,69717.69697,9854.818182,Inpatient,33.254401,-86.814114
252 - OTHER VASCULAR PROCEDURES W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,65965.09091,17561.27273,Inpatient,33.254401,-86.814114
253 - OTHER VASCULAR PROCEDURES W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,16,57907.0,13168.8125,Inpatient,33.254401,-86.814114
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,38,53030.10526,9096.605263,Inpatient,33.254401,-86.814114
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,17,44164.29412,10117.82353,Inpatient,33.254401,-86.814114
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,21,39002.80952,6618.857143,Inpatient,33.254401,-86.814114
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,14,63499.35714,11181.07143,Inpatient,33.254401,-86.814114
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,119,37307.48739,6221.277311,Inpatient,33.254401,-86.814114
291 - HEART FAILURE & SHOCK W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,36,38418.41667,8486.027778,Inpatient,33.254401,-86.814114
292 - HEART FAILURE & SHOCK W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,70,28616.77143,5759.728571,Inpatient,33.254401,-86.814114
293 - HEART FAILURE & SHOCK W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,21,18962.61905,4531.857143,Inpatient,33.254401,-86.814114
300 - PERIPHERAL VASCULAR DISORDERS W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,15,26794.0,5938.8,Inpatient,33.254401,-86.814114
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,14,18955.07143,3600.428571,Inpatient,33.254401,-86.814114
303 - ATHEROSCLEROSIS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,14,21068.5,3237.928571,Inpatient,33.254401,-86.814114
305 - HYPERTENSION W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,16,20969.6875,3408.6875,Inpatient,33.254401,-86.814114
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,25,50356.08,6852.6,Inpatient,33.254401,-86.814114
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,54,27599.96296,5058.5,Inpatient,33.254401,-86.814114
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,51,14979.76471,3317.078431,Inpatient,33.254401,-86.814114
312 - SYNCOPE & COLLAPSE,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,51,20330.41176,4307.156863,Inpatient,33.254401,-86.814114
313 - CHEST PAIN,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,74,21375.25676,3339.945946,Inpatient,33.254401,-86.814114
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,52267.54545,9954.454545,Inpatient,33.254401,-86.814114
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,27124.54545,5380.363636,Inpatient,33.254401,-86.814114
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,32,142560.7188,29735.09375,Inpatient,33.254401,-86.814114
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,35,71613.11429,15005.65714,Inpatient,33.254401,-86.814114
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,17,33125.29412,7033.058824,Inpatient,33.254401,-86.814114
377 - G.I. HEMORRHAGE W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,16,42613.3125,9259.125,Inpatient,33.254401,-86.814114
378 - G.I. HEMORRHAGE W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,48,32471.60417,5724.020833,Inpatient,33.254401,-86.814114
379 - G.I. HEMORRHAGE W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,28,23555.60714,4023.821429,Inpatient,33.254401,-86.814114
389 - G.I. OBSTRUCTION W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,31211.45455,5192.090909,Inpatient,33.254401,-86.814114
390 - G.I. OBSTRUCTION W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,21,20000.52381,3538.809524,Inpatient,33.254401,-86.814114
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,13,35758.46154,6413.615385,Inpatient,33.254401,-86.814114
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,84,23166.63095,4103.619048,Inpatient,33.254401,-86.814114
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,23,25631.65217,5816.695652,Inpatient,33.254401,-86.814114
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,50721.0,9443.090909,Inpatient,33.254401,-86.814114
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,19,34197.31579,6497.736842,Inpatient,33.254401,-86.814114
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,16,72088.625,21391.5625,Inpatient,33.254401,-86.814114
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,113,50754.30088,11404.86726,Inpatient,33.254401,-86.814114
473 - CERVICAL SPINAL FUSION W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,16,31326.8125,11543.5,Inpatient,33.254401,-86.814114
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,37,47057.81081,10423.32432,Inpatient,33.254401,-86.814114
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,34373.18182,8496.0,Inpatient,33.254401,-86.814114
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,26,24743.46154,5505.884615,Inpatient,33.254401,-86.814114
552 - MEDICAL BACK PROBLEMS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,16,25184.8125,4529.625,Inpatient,33.254401,-86.814114
603 - CELLULITIS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,45,26019.55556,4662.577778,Inpatient,33.254401,-86.814114
638 - DIABETES W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,18,19038.27778,5379.666667,Inpatient,33.254401,-86.814114
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,17,34376.94118,8037.470588,Inpatient,33.254401,-86.814114
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,39,19867.97436,3813.487179,Inpatient,33.254401,-86.814114
682 - RENAL FAILURE W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,23,50727.91304,9452.695652,Inpatient,33.254401,-86.814114
683 - RENAL FAILURE W CC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,43,25779.60465,5647.674419,Inpatient,33.254401,-86.814114
684 - RENAL FAILURE W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,13,22089.0,4415.846154,Inpatient,33.254401,-86.814114
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,22,37063.13636,6688.181818,Inpatient,33.254401,-86.814114
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,79,22794.43038,4310.860759,Inpatient,33.254401,-86.814114
811 - RED BLOOD CELL DISORDERS W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,31699.45455,6966.454545,Inpatient,33.254401,-86.814114
812 - RED BLOOD CELL DISORDERS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,33,19840.12121,4418.818182,Inpatient,33.254401,-86.814114
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,41,66437.14634,10664.73171,Inpatient,33.254401,-86.814114
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,23,38877.69565,7092.782609,Inpatient,33.254401,-86.814114
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,59053.63636,9375.727273,Inpatient,33.254401,-86.814114
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,18,14105.11111,3484.333333,Inpatient,33.254401,-86.814114
948 - SIGNS & SYMPTOMS W/O MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,20,22093.3,3764.6,Inpatient,33.254401,-86.814114
0013 - Level II Debridement & Destruction,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,69,213.8057971,42.41130435,Outpatient,33.254401,-86.814114
0015 - Level III Debridement & Destruction,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,103,563.6148544,76.52815534,Outpatient,33.254401,-86.814114
0020 - Level II Excision/ Biopsy,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,79,2317.746835,477.7658228,Outpatient,33.254401,-86.814114
0096 - Level II Noninvasive Physiologic Studies,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,111,741.6756757,89.11054054,Outpatient,33.254401,-86.814114
"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,207,5684.89372,714.58,Outpatient,33.254401,-86.814114
0265 - Level I Diagnostic and Screening Ultrasound,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,129,389.503876,56.90426357,Outpatient,33.254401,-86.814114
0267 - Level III Diagnostic and Screening Ultrasound,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,279,817.5483871,139.7144444,Outpatient,33.254401,-86.814114
0269 - Level II Echocardiogram Without Contrast,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,217,2591.0,367.5195392,Outpatient,33.254401,-86.814114
0270 - Level III Echocardiogram Without Contrast,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,20,2094.95,514.49,Outpatient,33.254401,-86.814114
0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,559,2797.107335,319.5728801,Outpatient,33.254401,-86.814114
0368 - Level II Pulmonary Tests,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,47,313.893617,54.57,Outpatient,33.254401,-86.814114
0377 - Level II Cardiac Imaging,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,149,6479.489933,691.745906,Outpatient,33.254401,-86.814114
0604 - Level 1 Hospital Clinic Visits,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,21,407.047619,47.92,Outpatient,33.254401,-86.814114
0605 - Level 2 Hospital Clinic Visits,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,474,254.6962025,68.76,Outpatient,33.254401,-86.814114
0606 - Level 3 Hospital Clinic Visits,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,157,331.4267516,91.26,Outpatient,33.254401,-86.814114
0607 - Level 4 Hospital Clinic Visits,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,78,421.9230769,117.59,Outpatient,33.254401,-86.814114
0692 - Level II Electronic Analysis of Devices,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,11,391.0,101.54,Outpatient,33.254401,-86.814114
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,13,23733.69231,10071.23077,Inpatient,34.746351,-87.698901
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,44,15412.86364,6404.818182,Inpatient,34.746351,-87.698901
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,17,12790.70588,4489.588235,Inpatient,34.746351,-87.698901
069 - TRANSIENT ISCHEMIA,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,12,11959.91667,4072.5,Inpatient,34.746351,-87.698901
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,12,15050.41667,4784.666667,Inpatient,34.746351,-87.698901
101 - SEIZURES W/O MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,12,13359.66667,4243.5,Inpatient,34.746351,-87.698901
176 - PULMONARY EMBOLISM W/O MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,15,12212.0,5972.333333,Inpatient,34.746351,-87.698901
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,18,19213.72222,8227.444444,Inpatient,34.746351,-87.698901
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,48,16666.70833,7243.604167,Inpatient,34.746351,-87.698901
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,38,16406.76316,7311.026316,Inpatient,34.746351,-87.698901
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,70,11632.34286,5615.428571,Inpatient,34.746351,-87.698901
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,78,10202.30769,4305.576923,Inpatient,34.746351,-87.698901
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,41,21757.34146,8169.365854,Inpatient,34.746351,-87.698901
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,63,14543.63492,5668.15873,Inpatient,34.746351,-87.698901
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,50,10615.82,3951.02,Inpatient,34.746351,-87.698901
202 - BRONCHITIS & ASTHMA W CC/MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,14,10064.78571,4688.285714,Inpatient,34.746351,-87.698901
203 - BRONCHITIS & ASTHMA W/O CC/MCC,10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,AL - Birmingham,15,8344.6,3383.0,Inpatient,34.746351,-87.698901
